mol,apol,ast_violation,ast_violation_ext,a_acc,a_aro,a_count,a_don,a_donacc,a_heavy,a_hyd,a_IC,a_ICM,a_nB,a_nBr,a_nC,a_nCl,a_nF,a_nH,a_nI,a_nN,a_nO,a_nS,balabanJ,BCUT_PEOE_0,BCUT_PEOE_1,BCUT_PEOE_2,BCUT_PEOE_3,BCUT_SLOGP_0,BCUT_SLOGP_1,BCUT_SLOGP_2,BCUT_SLOGP_3,BCUT_SMR_0,BCUT_SMR_1,BCUT_SMR_2,BCUT_SMR_3,bpol,b_1rotN,b_1rotR,b_ar,b_count,b_double,b_heavy,b_max1len,b_rotN,b_rotR,b_single,b_triple,chi0,chi0v,chi0v_C,chi0_C,chi1,chi1v,chi1v_C,chi1_C,density,diameter,GCUT_PEOE_0,GCUT_PEOE_1,GCUT_PEOE_2,GCUT_PEOE_3,GCUT_SLOGP_0,GCUT_SLOGP_1,GCUT_SLOGP_2,GCUT_SLOGP_3,GCUT_SMR_0,GCUT_SMR_1,GCUT_SMR_2,GCUT_SMR_3,Kier1,Kier2,Kier3,KierA1,KierA2,KierA3,KierFlex,lip_acc,lip_don,lip_druglike,lip_violation,logP(o/w),logS,mr,mutagenic,nmol,opr_brigid,opr_leadlike,opr_nring,opr_nrot,opr_violation,PC+,PC-,PEOE_PC+,PEOE_PC-,PEOE_RPC+,PEOE_RPC-,PEOE_VSA+0,PEOE_VSA+1,PEOE_VSA+2,PEOE_VSA+3,PEOE_VSA+4,PEOE_VSA+5,PEOE_VSA+6,PEOE_VSA-0,PEOE_VSA-1,PEOE_VSA-2,PEOE_VSA-3,PEOE_VSA-4,PEOE_VSA-5,PEOE_VSA-6,PEOE_VSA_FHYD,PEOE_VSA_FNEG,PEOE_VSA_FPNEG,PEOE_VSA_FPOL,PEOE_VSA_FPOS,PEOE_VSA_FPPOS,PEOE_VSA_HYD,PEOE_VSA_NEG,PEOE_VSA_PNEG,PEOE_VSA_POL,PEOE_VSA_POS,PEOE_VSA_PPOS,petitjean,petitjeanSC,Q_PC+,Q_PC-,Q_RPC+,Q_RPC-,Q_VSA_FHYD,Q_VSA_FNEG,Q_VSA_FPNEG,Q_VSA_FPOL,Q_VSA_FPOS,Q_VSA_FPPOS,Q_VSA_HYD,Q_VSA_NEG,Q_VSA_PNEG,Q_VSA_POL,Q_VSA_POS,Q_VSA_PPOS,radius,reactive,rings,RPC+,RPC-,rsynth,SlogP,SlogP_VSA0,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SMR,SMR_VSA0,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,TPSA,VAdjEq,VAdjMa,VDistEq,VDistMa,vdw_area,vdw_vol,vsa_acc,vsa_don,vsa_hyd,vsa_other,vsa_pol,Weight,weinerPath,weinerPol,zagreb,result_1
O1[C@@H](CNCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,44.554653,2,4,7,6,42,6,13,21,14,65.425919,1.55776,0,0,14,0,0,21,0,1,6,0,1.7415348,-2.7493188,-0.67746055,0.72514957,2.7949119,-2.9408138,-0.73625696,0.61357152,2.5987055,-2.535352,-0.54890692,0.85563004,2.9918985,25.533346,5,0.22727273,6,43,0,22,5,5,0.22727273,37,0,15.405413,11.461789,8.3174725,8.9911995,10.024076,6.8176932,4.3247504,5.1910715,0.78776073,12,-0.83834666,-0.4316729,0.15845212,2.6968348,-1.1221583,-0.42402717,0.045257498,2.6235232,-0.52197289,-0.26638454,0.21709292,2.9068182,17.355371,8.0222225,4.4875345,15.432723,7.0893698,3.946867,5.209918,7,6,1,1,-1.226,-0.24474999,7.4579477,0,1,12,1,2,7,1,5.4559999,-5.4559999,2.7922721,-2.7922721,0.077826686,0.14051905,43.446194,75.233986,28.238728,0,51.620865,0,0,26.718348,24.509808,0,0,0,0,41.478348,0.68034196,0.31830966,0.14241675,0.31965804,0.68169034,0.17724128,198.14706,92.706505,41.478348,93.099213,198.53978,51.620865,0.5,1,5.4559999,-5.4559999,0.082478009,0.16495602,0.42461476,0.31830966,0.14241675,0.57538527,0.68169034,0.4329685,123.66747,92.706505,41.478348,167.57881,198.53978,126.10046,6,0,2,0.082478009,0.16495602,1,-1.4094,144.93689,0,43.343136,39.365837,3.185575,0,0,70.572739,0,23.683006,7.3785701,10.999887,126.92613,18.01075,40.772247,0,89.012314,39.365837,0,122.41,0.46827638,5.4594316,3.3811178,8.4580202,291.24628,379.96686,2.503756,0,178.85112,0,76.020935,299.323,1040,32,104,0
O1[C@@H](CNCc2ccccc2O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,44.554653,2,4,7,6,42,6,13,21,14,65.425919,1.55776,0,0,14,0,0,21,0,1,6,0,1.7874625,-2.7491987,-0.68439054,0.71664912,2.7949684,-2.9407864,-0.7428208,0.61146098,2.5996504,-2.5353549,-0.55338418,0.82730693,2.9919341,25.533346,5,0.22727273,6,43,0,22,5,5,0.22727273,37,0,15.405413,11.461789,8.3174725,8.9911995,10.040913,6.8236761,4.3307338,5.2079082,0.78776073,11,-0.83762109,-0.43263027,0.15829274,2.7007401,-1.1221718,-0.42304817,0.045310345,2.6313994,-0.52196932,-0.26598704,0.21810579,2.9107459,17.355371,8.0222225,4.260355,15.432723,7.0893698,3.7470584,5.209918,7,6,1,1,-1.228,-0.24474999,7.4616861,0,1,12,1,2,7,1,5.4559999,-5.4559999,2.7963784,-2.7963784,0.077716731,0.14031272,43.446194,75.233986,28.238728,0,51.620865,0,0,14.463444,36.764713,0,0,0,0,41.478348,0.68034196,0.31830966,0.14241675,0.31965804,0.68169034,0.17724128,198.14706,92.706505,41.478348,93.099213,198.53978,51.620865,0.45454547,0.83333331,5.4559999,-5.4559999,0.082478009,0.16495602,0.42461476,0.31830966,0.14241675,0.57538527,0.68169034,0.4329685,123.66747,92.706505,41.478348,167.57881,198.53978,126.10046,6,0,2,0.082478009,0.16495602,1,-1.4094,144.93689,0,43.343136,39.365837,3.185575,0,0,70.572739,0,23.683006,7.3785701,10.999887,126.92613,18.01075,40.772247,0,89.012314,39.365837,0,122.41,0.46827638,5.4594316,3.2934279,8.4707031,291.24628,379.96686,2.503756,0,178.85112,0,76.020935,299.323,1012,33,104,0
S=C(Nc1cc(OC)ccc1)NNC(=O)c1ccc(cc1)-c1[nH]c2cc(C)c(cc2n1)C,67.580238,4,6,5,21,55,5,10,32,21,90.284119,1.6415294,0,0,24,0,0,23,0,5,2,1,1.1407322,-2.3686285,-0.57627821,0.66487426,2.3092711,-2.669589,-0.53807992,0.77460003,2.4576099,-2.0472419,-0.38153121,0.85431087,2.6332052,31.797762,5,0.14285715,22,58,2,35,2,8,0.22857143,34,0,22.664562,18.761957,14.273502,16.421921,15.423056,10.423517,6.7974348,9.3870134,0.75302184,19,-0.85169983,-0.4200151,0.081148215,2.5260053,-1.287227,-0.32981932,0.16445385,2.6434605,-0.4833771,-0.21605732,0.19305076,2.8431571,25.103674,11.620158,6.5759635,17.784763,8.1335506,4.5637531,4.5204153,7,4,1,0,4.684,-8.6192303,12.808061,0,1,22,1,4,5,0,5.224,-5.2249999,2.5015087,-2.5015087,0.10645075,0.13906078,74.87323,77.30764,51.194088,25.857038,0,12.949531,0,127.69676,36.764713,0,0,9.5579309,17.579166,2.6406472,0.90209615,0.44507331,0.068231732,0.097903863,0.55492669,0.029672125,393.69348,194.23921,29.777744,42.727276,242.18152,12.949531,0.47368422,0.89999998,5.224,-5.2249999,0.10413476,0.10909091,0.64869958,0.44610858,0.1398315,0.35130039,0.55389142,0.21146891,283.10596,194.69104,61.025364,153.31477,241.72971,92.289413,10,0,4,0.10413476,0.10909091,1,4.4867401,46.776344,40.339584,16.78553,0,33.418941,35.383869,0,186.23361,0,119.84424,13.08213,23.862217,27.785418,52.561985,14.800153,30.569267,176.43184,5.5433049,147.22792,123.16,0.3597711,6.129283,4.039402,9.6525955,436.42075,591.67871,47.455189,24.524654,289.9516,37.306717,83.344994,445.547,3639,49,168,0
O[C@H]1[C@H](O)[C@](O)(C[C@@H](N)[C@@H]1O)CO,27.431894,2,3,6,0,28,6,12,13,7,44.741455,1.5979091,0,0,7,0,0,15,0,1,5,0,2.817286,-2.7911105,-0.72692269,0.78066295,2.8438802,-2.9916029,-0.88759202,0.56314087,2.67185,-2.5784755,-0.6032818,0.87147444,3.0442462,15.738105,1,0.07692308,0,28,0,13,5,1,0.07692308,28,0,10.223615,7.0370331,4.2236147,4.2236147,5.9205379,4.051795,2.4040303,2.4040303,0.84630001,6,-0.82889879,-0.44672838,0.20940739,2.6438429,-1.3637524,-0.59317672,0.000973239,2.5024045,-0.52482861,-0.29284188,0.24976738,2.8350959,11.076923,3.6300001,1.7751479,11.076923,3.6300001,1.7751479,3.0930178,6,7,1,1,-3.335,1.38019,4.2328138,0,1,6,1,1,3,1,4.3899999,-4.3899999,2.2625532,-2.2625532,0.092980601,0.1732945,15.942119,41.183151,27.047884,0,51.620865,0,0,8.701313,0,0,0,0,0,45.488819,0.48885375,0.28523502,0.23943482,0.51114625,0.71476495,0.27171141,92.874466,54.190132,45.488819,97.10968,135.79402,51.620865,0.33333334,0.5,4.3899999,-4.3899999,0.091116175,0.22551253,0.22541039,0.23943482,0.23943482,0.7745896,0.76056516,0.53515482,42.824402,45.488819,45.488819,147.15974,144.49533,101.67093,4,0,1,0.091116175,0.22551253,0,-3.4765,159.82332,0,23.387917,20.926258,0,0,0,0,18.868406,0,4.2648401,0,126.92613,0,23.387917,32.897186,18.868406,20.926258,0,127.17,0.6193822,4.7004399,2.2764363,7.1418996,189.98415,228.28667,0,0,69.942078,0,85.577095,193.19899,218,23,66,1
OC1C(O)C(O)c2n(cc(n2)CCCC(=O)Nc2ccccc2)C1CO,54.326241,3,5,6,11,49,5,11,26,16,79.655678,1.6256261,0,0,18,0,0,23,0,3,5,0,1.423122,-2.6687686,-0.64508981,0.70108092,2.7360175,-2.762953,-0.55773211,0.58281481,2.6692202,-2.4543188,-0.49986199,0.85177135,2.9398882,30.061762,6,0.21428572,11,51,1,28,4,7,0.25,39,0,18.681435,14.19346,10.60193,11.68987,12.507239,8.585556,5.6033888,6.7828231,0.77348095,14,-0.8376447,-0.42655084,0.08146666,2.739289,-0.99758238,-0.35743219,0.042058896,2.7371843,-0.52251345,-0.23641287,0.20600139,2.9694414,20.727041,9.4674559,4.8994083,16.235571,7.3385582,3.7692995,4.5825262,8,5,1,0,-0.875,-1.29524,9.4980145,0,1,16,1,3,7,0,5.4549999,-5.454,3.01052,-3.01052,0.07481838,0.13050197,57.739098,75.981438,25.90535,8.6190128,54.246223,0,0,41.912434,36.764713,0,0,5.6825762,13.566921,31.207052,0.70223159,0.36724854,0.14349541,0.29776844,0.63275146,0.15427302,246.92204,129.1337,50.456551,104.70277,222.49112,54.246223,0.5,1,5.4549999,-5.454,0.10430797,0.12467913,0.53677976,0.36538088,0.1911198,0.46322027,0.63461912,0.27210048,188.74507,128.47699,67.202461,162.87975,223.14783,95.677277,7,0,3,0.10430797,0.12467913,0.65384614,0.33767,101.54091,41.954155,36.799515,20.926258,5.0846677,18.868406,0,105.43027,48.187428,2.7567475,9.3554897,23.862217,120.22552,0,28.472584,20.767498,162.03549,26.185041,0,127.84,0.41210872,5.8073549,3.645977,9.0680056,351.62482,467.23581,19.249496,5.6825762,214.30016,24.140093,79.199753,361.39798,1909,41,134,1
OC1C(O)C(O)c2n(cc(n2)CCCC(C(=O)Nc2ccccc2)(C)C)C1CO,63.606998,3,5,6,11,58,5,11,29,19,90.278252,1.5565217,0,0,21,0,0,29,0,3,5,0,1.4643973,-2.6829009,-0.64508975,0.69308007,2.737164,-2.7629547,-0.55670232,0.58280951,2.7562912,-2.45452,-0.48703292,0.85134149,2.9468853,36.621002,7,0.22580644,11,60,1,31,6,8,0.25806451,48,0,21.181435,16.69346,13.10193,14.18987,13.74122,9.835556,6.8533888,8.0168037,0.7464599,15,-0.83768272,-0.38443509,0.081466675,2.8546209,-1.0001938,-0.35607064,0.041740477,2.8806858,-0.5288223,-0.22393604,0.20013158,3.0857244,23.658689,10.08,5.4375181,19.036037,8.0437183,4.3127003,5.2800183,8,5,1,0,0.29300001,-1.90055,10.84567,0,1,16,1,3,8,0,5.4549999,-5.454,3.1590364,-3.1590364,0.073084846,0.12436666,74.630096,75.981438,25.90535,8.6190128,54.246223,0,0,50.613747,74.260063,0,0,5.6825762,13.566921,31.207052,0.74752927,0.42277572,0.12166633,0.25247076,0.57722431,0.1308044,310.0097,175.33037,50.456551,104.70277,239.38213,54.246223,0.46666667,0.875,5.4549999,-5.454,0.10430797,0.12467913,0.60724658,0.30979773,0.16204591,0.39275339,0.6902023,0.23070748,251.83275,128.47699,67.202461,162.87975,286.2355,95.677277,8,0,3,0.10430797,0.12467913,0.34482759,1.36387,101.54091,41.954155,36.799515,20.926258,5.0846677,18.868406,0,105.43027,48.187428,69.408775,10.73359,23.862217,120.22552,0,28.472584,20.767498,162.03549,26.185041,66.652031,127.84,0.3796615,5.9541965,3.7379987,9.3943176,414.71249,540.52338,19.249496,5.6825762,273.11703,24.140093,79.199753,403.479,2529,48,152,1
Oc1c(O)cc(cc1O)\C=N\NC(=O)c1ccc(cc1)-c1[nH]c2cc(C)c(cc2n1)C,61.423859,4,6,7,21,51,6,13,31,20,82.813202,1.6237884,0,0,23,0,0,20,0,4,4,0,1.1506789,-2.3347878,-0.65713543,0.71260226,2.3085985,-2.3571382,-0.57114476,0.80739397,2.4576499,-2.0472398,-0.47101128,0.89815301,2.6252823,25.462139,4,0.11764706,22,54,2,34,2,5,0.14705883,30,0,22.120592,16.840469,13.196153,15.292164,14.812571,9.4734068,6.9194436,9.4619284,0.76483577,18,-0.82958859,-0.44617936,0.13839202,2.5133765,-1.1319519,-0.325156,0.17214252,2.641551,-0.47908843,-0.22390501,0.27596292,2.8240085,24.134949,10.508121,5.7421875,16.556755,7.1103625,3.8464863,3.7975657,8,5,1,0,4.8829999,-6.5054998,11.550184,0,1,23,1,4,4,0,5.2509999,-5.2509999,2.7961154,-2.7961154,0.097213298,0.12774873,30.009396,68.533493,36.56612,17.238026,30.972517,12.949531,0,117.6504,24.509808,0,9.4210396,9.5579309,13.566921,23.439512,0.77058053,0.50237888,0.1180594,0.22941947,0.49762112,0.11136007,303.92828,198.14561,46.564362,90.486412,196.26909,43.92205,0.5,1,5.2509999,-5.2509999,0.10359932,0.10855075,0.64389247,0.41835251,0.14159846,0.35610756,0.58164752,0.2145091,253.96063,165.00438,55.848511,140.45406,229.41032,84.605545,9,0,4,0.10359932,0.10855075,1,3.7274401,94.043907,22.044313,33.999886,0,36.604515,16.663008,0,150.94725,0,82.382317,11.75003,23.862217,109.60422,34.673759,28.472584,9.8017693,141.14548,5.2587838,83.866386,130.83,0.36875206,6.0874629,3.9765775,9.5586081,394.4147,544.47894,22.987961,9.4210396,235.10222,44.439598,84.474915,416.43698,3298,50,166,1
O1[C@@H](CNC(C)c2cc(O)c(OC)cc2)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,51.543823,3,5,8,6,49,6,14,24,16,75.372894,1.5382223,0,0,16,0,0,25,0,1,7,0,1.8369709,-2.7533991,-0.61938792,0.6351195,2.796144,-2.9419782,-0.58696967,0.58043236,2.622231,-2.5373411,-0.46282387,0.77554941,2.994549,31.822174,6,0.23999999,6,50,0,25,6,6,0.23999999,44,0,17.853006,13.66293,10.110366,10.731687,11.383448,7.7943258,4.7538891,5.5268402,0.78131157,13,-0.83736879,-0.43197045,0.10059339,2.7722862,-1.1221715,-0.42228591,0.000480306,2.7413867,-0.52285564,-0.23832327,0.17110659,2.9892232,20.313601,9.087347,4.8034024,18.342997,8.1676798,4.3028502,6.2424889,8,6,1,1,-0.773,-0.62234002,8.5336065,0,1,12,1,2,8,1,5.6680002,-5.6690001,3.1078172,-3.1078172,0.069959633,0.12625177,62.662872,79.571625,45.155766,0,51.620865,0,0,45.466026,12.254904,0,0,0,0,43.982105,0.71940416,0.29849958,0.12908798,0.28059581,0.70150042,0.15150782,245.11119,101.70303,43.982105,95.602966,239.01112,51.620865,0.46153846,0.85714287,5.6680002,-5.6690001,0.079393081,0.15875816,0.45692348,0.24347493,0.12908798,0.54307652,0.7565251,0.41398853,155.6803,82.955353,43.982105,185.03386,257.75882,141.05176,7,0,2,0.079393081,0.15875816,1,-1.0107,155.93677,0,43.343136,39.365837,3.185575,35.383869,0,52.929554,3.9819686,43.81287,8.49547,10.999887,137.92603,18.01075,49.997646,0,52.929554,39.365837,68.709885,131.64,0.42571631,5.643856,3.4819698,8.8574114,340.71417,439.4866,5.0075121,0,222.96806,0,78.524696,343.37601,1460,40,120,0
Clc1cc(Cl)ccc1Cc1nc2c(n1Cc1nnc(S)n1-c1ccccc1)c([N+](=O)[O-])ccc2,66.612686,2,3,3,26,50,0,3,34,23,94.641113,1.8928221,0,0,23,2,0,16,0,6,2,1,1.3576,-2.3575797,-0.65650117,0.67421168,2.4144108,-2.3132842,-0.51157516,0.78811634,2.4864943,-2.0857139,-0.47291419,0.9079057,2.6889024,28.467312,6,0.15789473,27,54,1,38,2,6,0.15789473,26,0,23.819262,19.874271,12.765066,14.965891,16.418724,11.375552,6.4533944,8.9907312,0.86142999,14,-0.82099015,-0.41217136,0.061663087,2.704118,-0.86340892,-0.29349199,0.16111337,2.8051136,-0.49176663,-0.18476312,0.26068586,2.9919689,25.641273,11.170909,5.4958448,20.27659,8.7671556,4.2903595,5.2284708,8,0,0,2,7.6960602,-9.1279602,13.402542,1,1,27,0,5,6,3,4.8410001,-4.8400002,2.3476894,-2.3476894,0.12627657,0.13395372,38.526482,86.069481,25.671211,24.357187,0,6.6995511,0,63.483059,120.43842,45.205067,0,5.6825762,33.931049,0,0.89709651,0.59711534,0.088017747,0.10290352,0.40288466,0.014885772,403.75092,268.74017,39.613625,46.313175,181.32391,6.6995511,0.5,1,4.8410001,-4.8400002,0.18735798,0.11673554,0.70980459,0.65411615,0.18845914,0.29019544,0.34588388,0.10173628,319.45755,294.39417,84.818695,130.60654,155.66991,45.787849,7,1,5,0.18735798,0.11673554,1,6.0261698,0,60.995346,0,50.935009,7.8414154,19.561485,7.0012131,201.12006,46.107109,99.493614,13.35744,7.0856161,53.909729,51.628086,14.842628,9.8017693,231.38301,0,124.4044,133.14999,0.34983629,6.2479277,3.5021906,9.9303389,450.06409,593.65588,24.524654,0,311.23959,100.86331,24.524654,511.39301,3251,57,186,0
O1c2[nH]nc(c2C(C(C#N)=C1N)c1ccc([N+](=O)[O-])cc1)C,39.880722,0,0,3,11,33,3,6,22,12,58.743763,1.7801139,0,0,14,0,0,11,0,5,3,0,1.7647303,-2.4013641,-0.64505005,0.6898613,2.4797409,-2.4491384,-0.56811947,0.75245726,2.5721216,-2.1344044,-0.45451859,0.86018646,2.7480154,15.857277,2,0.083333336,11,35,2,24,2,3,0.125,21,1,15.853006,11.530487,7.8867512,9.154336,10.524076,6.3938918,4.1873927,5.6185918,0.82605833,9,-0.81706762,-0.4434706,0.097246967,2.547328,-1.3397785,-0.32116634,0.16776676,2.6352761,-0.49147376,-0.21905901,0.23268455,2.8121419,16.84375,6.8571429,3.1653478,11.113024,4.4255095,2.0103347,2.2354906,8,3,1,0,1.929,-4.13837,7.6543622,1,1,16,1,3,3,0,4.4310002,-4.4310002,1.8573397,-1.8573397,0.14598414,0.15158896,43.779892,50.297176,30.187557,21.568544,0,6.6995511,0,20.956217,24.509808,0,27.163528,0,46.961277,0,0.80280709,0.43947256,0.17257337,0.19719289,0.56052744,0.02461952,218.46272,119.59084,46.961277,53.660828,152.53271,6.6995511,0.44444445,0.80000001,4.4310002,-4.4310002,0.2046942,0.20311442,0.55238849,0.51022494,0.24895199,0.44761151,0.48977506,0.19865952,150.31792,138.84422,67.745697,121.80563,133.27933,54.059933,5,1,3,0.2046942,0.20311442,1,1.844504,43.897076,23.748623,16.663008,98.596107,9.1278973,8.0001755,4.4107962,70.572739,0,40.897362,7.5718498,7.0856161,58.722252,67.598015,42.955215,35.653934,70.572739,0,33.326015,133.53999,0.46637034,5.5849624,3.0557983,8.6465292,272.12357,359.87045,17.742489,17.742489,118.90372,82.633369,54.327057,297.27399,983,38,118,0
S(=O)(=O)(NC[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1ccc(cc1)C,48.256653,3,5,7,6,44,5,12,23,14,75.021873,1.7050426,0,0,14,0,0,21,0,1,7,1,1.9053941,-2.7487707,-0.66689962,0.69448429,2.7938094,-2.9437623,-0.69071573,0.57401371,2.5946417,-2.5331693,-0.51255292,0.83860773,2.9983413,32.009346,5,0.20833333,6,45,0,24,5,5,0.20833333,39,0,17.198307,13.34871,8.6103659,9.2840929,10.758056,8.6117239,4.4711971,5.3601732,0.84708852,12,-0.79794818,-0.42032394,0.088035673,2.7173619,-1.134656,-0.47529808,-0.001476516,2.6205921,-0.52147841,-0.21579318,0.20403522,2.9407136,19.326389,7.9200001,4.5454545,18.608248,7.6120782,4.3628302,6.1585841,8,5,1,0,-1.306,-1.1781,8.2476368,0,1,12,1,2,6,0,6.2470002,-6.2470002,2.7579334,-2.7579334,0.1022723,0.14226864,77.753685,66.775467,19.619715,0,41.296692,4.1846013,0,45.466026,0,0,2.5295215,32.016521,0,33.573917,0.65635461,0.35142425,0.20293058,0.34364536,0.64857578,0.14071479,212.14441,113.58598,65.590439,111.07173,209.63016,45.481293,0.5,1,6.2470002,-6.2470002,0.23163119,0.14631023,0.4405925,0.38219848,0.21075667,0.55940747,0.61780155,0.34865081,142.40662,123.53271,68.119965,180.80954,199.68343,112.68958,6,0,2,0.23163119,0.14631023,1,-1.88428,117.9459,48.171688,49.983875,39.365837,3.185575,1.5507339,0,70.572739,0,33.326015,8.0134697,59.171577,101.54091,17.955732,35.52882,0,70.572739,39.365837,39.966759,136.32001,0.43892586,5.5849624,3.3581016,8.7460938,323.21616,410.09647,34.520279,8.0752068,183.68614,10.105608,96.863167,347.388,1246,38,118,0
O1[C@@H](CNC(=O)\C=C\c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,48.876652,3,5,7,6,45,6,13,24,15,71.24324,1.5831831,0,0,16,0,0,21,0,1,7,0,1.6961193,-2.742517,-0.7104429,0.76022047,2.7952714,-2.9409242,-0.72376525,0.6377179,2.5913196,-2.5321655,-0.56778318,0.86708277,2.9899116,26.491346,5,0.2,6,46,2,25,4,6,0.23999999,38,0,17.689871,12.817631,9.2650661,10.275657,11.417923,7.4753942,4.8818808,6.0993195,0.80014646,14,-0.82993937,-0.44190967,0.16547291,2.6688068,-1.1622396,-0.42910853,0.050527461,2.5661073,-0.5214861,-0.25625202,0.24205501,2.8793237,20.313601,9.6297579,5.7619047,16.618134,7.8048129,4.6387095,5.4042263,8,6,1,1,-1.064,-1.1562001,8.4273005,0,1,13,1,2,7,1,6.026,-6.026,3.1351886,-3.1351886,0.078132987,0.12514955,25.447229,87.390602,24.524643,8.6190128,64.570396,0,0,38.973251,24.509808,0,0,0,13.566921,41.478348,0.6365152,0.36018068,0.16727006,0.36348483,0.63981932,0.19621477,209.46455,118.52833,55.045269,119.61566,210.55188,64.570396,0.5,1,6.026,-6.026,0.10222369,0.12114172,0.45027706,0.39070928,0.16727006,0.54972291,0.60929072,0.38245288,148.17728,128.57469,55.045269,180.90294,200.50552,125.85767,7,0,2,0.10222369,0.12114172,1,-1.636,144.93689,5.2587838,67.205353,39.365837,3.185575,0,0,88.215919,17.643185,5.2434282,8.3917704,34.862103,126.92613,18.01075,40.772247,0,88.215919,62.267803,0,139.48,0.42571631,5.643856,3.6103835,8.8386803,329.0802,424.10236,16.070677,5.6825762,190.16861,12.949531,89.58786,339.34399,1569,36,118,1
Clc1cc(Cl)ccc1Cc1nc2c(n1Cc1oc(S)nn1)cc([N+](=O)[O-])cc2,52.420723,2,3,3,20,39,0,3,28,17,80.22554,2.0570652,0,0,17,2,0,11,0,5,3,1,1.4589721,-2.3438985,-0.71542472,0.59556854,2.4034264,-2.2990041,-0.58178258,0.83493829,2.4781408,-2.0772314,-0.44847563,0.89687502,2.6755571,22.937277,5,0.16129032,21,42,1,31,2,5,0.16129032,20,0,19.836134,16.448555,9.378315,10.853006,13.401887,9.1963139,4.5367279,6.1573977,0.92541683,12,-0.82769394,-0.44472307,0.04434555,2.574743,-0.86315119,-0.33109534,0.20710173,2.6833148,-0.49204174,-0.17361218,0.29266047,2.8588519,21.240376,9.0133333,4.8549266,17.8099,7.5056329,4.0230126,4.7740922,8,0,1,0,5.72053,-8.0929604,10.754062,1,1,21,1,4,5,1,4.348,-4.3470001,2.1137223,-2.1137223,0.12979089,0.19579493,50.781387,51.550224,32.163986,0,12.949531,21.625143,0,38.973251,97.781784,18.842079,0,5.6825762,33.931049,2.503756,0.7909072,0.53904772,0.11482859,0.2090928,0.46095225,0.094264209,290.09271,197.71449,42.117382,76.692055,169.07027,34.574677,0.5,1,4.348,-4.3470001,0.20860165,0.12997469,0.59698766,0.62413675,0.23807545,0.40301237,0.37586325,0.16493692,218.96597,228.92386,87.322449,147.8188,137.86092,60.496346,6,1,4,0.20860165,0.12997469,1,4.8284702,0,59.096252,0,50.935009,10.533488,31.760904,7.0012131,110.14738,46.107109,99.493614,10.65134,16.592962,52.010635,54.32016,17.534702,7.0450215,143.16708,0,124.4044,141.36,0.39893496,5.9541965,3.3873141,9.3519382,366.78476,471.44052,24.524654,0,225.49759,106.885,24.524654,436.27899,2003,43,152,1
OC1[C@@H](O)[C@H](O)C(NCc2nnn(c2)CCC(c2ccccc2)c2ccccc2)[C@H](O)[C@H]1O,70.653793,3,5,8,17,63,6,14,33,24,99.713181,1.5827489,0,0,24,0,0,30,0,4,5,0,1.2416162,-2.7724857,-0.66150779,0.70979971,2.8327708,-2.9962645,-0.59414595,0.67054904,2.6835594,-2.561928,-0.51847208,0.85431087,3.0284913,35.436211,8,0.22222222,17,66,0,36,4,8,0.22222222,49,0,23.371668,18.091333,14.013625,15.672997,15.952397,11.080451,7.9491944,10.024405,0.75342304,16,-0.82582194,-0.40887272,0.10244238,2.8466153,-1.1241982,-0.40774822,0.13547012,2.8559608,-0.5221954,-0.23650303,0.20425315,3.0791602,26.074074,12.3008,6.4156828,20.832619,9.755127,5.0604162,6.1583285,9,6,1,1,-0.16500001,-1.93835,12.34772,0,1,23,0,4,10,3,7.0339999,-7.0349998,3.3912826,-3.3912826,0.061924528,0.11426563,64.457497,90.887848,33.143658,0,51.620865,0,0,13.118393,135.70854,9.4210396,0,0,0,38.974594,0.79284531,0.45096716,0.08911892,0.20715468,0.54903281,0.11803576,346.73697,197.22256,38.974594,90.595459,240.10986,51.620865,0.5,1,7.0339999,-7.0349998,0.064117149,0.12793177,0.5596115,0.46936187,0.17904241,0.44038853,0.5306381,0.2613461,244.73625,205.26717,78.301048,192.59618,232.06526,114.29513,8,0,4,0.064117149,0.12793177,0.63636363,0.30939999,144.93689,34.980064,36.325214,0,9.1278973,0,4.4107962,193.64619,18.868406,36.879158,12.04377,0,161.90619,18.01075,49.863907,0,249.39377,0,0,143.89,0.3512581,6.1699252,3.84038,9.7771835,437.33243,603.28259,22.580544,0,297.10928,0,96.097725,454.52698,3633,53,172,0
